"t","diff"
0.041800000000000004,0.009413132388888797
0.042,0.009412114083333341
0.0422,0.009412020166668344
0.0424,0.009412939111109358
0.0426,0.009414766944444966
0.042800000000000005,0.009417441166666088
0.043000000000000003,0.009421004694445605
0.0432,0.009425456277777045
0.0434,0.009430740944445798
0.0436,0.009436691277776913
0.0438,0.00944354955555518
0.044000000000000004,0.009451021666667395
0.0442,0.009459309166666216
0.0444,0.009468320750000547
0.0446,0.009477874444444603
0.0448,0.009488147833332164
0.045000000000000005,0.0094990239444456
0.045200000000000004,0.009510419138888646
0.0454,0.009522484388887998
0.0456,0.009535000444444827
0.0458,0.009548078499998872
0.046,0.00956158527777955
0.046200000000000005,0.009575637611109548
0.046400000000000004,0.009590027361111607
0.0466,0.009604889694444632
0.0468,0.009620090694444722
0.047,0.009635707111110637
0.0472,0.009651591416668074
0.047400000000000005,0.009667894583332436
0.0476,0.009684388583333595
0.0478,0.009701281555555016
0.048,0.009717971166667564
0.0482,0.00973542638888779
0.048400000000000006,0.009752768611111467
0.048600000000000004,0.009770292749999722
0.0488,0.009788089166668082
0.049,0.009806067499999755
0.0492,0.009823931888888478
0.0494,0.0098418701388875
0.049600000000000005,0.009859989361113649
0.049800000000000004,0.009878254166665787
0.05,0.009896296972222248
0.0502,0.009914743944443881
0.0504,0.009932583638888971
0.0506,0.00995079116666645
0.050800000000000005,0.00996875805555535
0.051000000000000004,0.00998674383333286
0.0512,0.010004675833333703
0.0514,0.010022330861111595
0.0516,0.010039895777777242
0.051800000000000006,0.010057166027778255
0.052000000000000005,0.01007467741666665
0.0522,0.010091785138889548
0.0524,0.010108856777776542
0.0526,0.010125066805555513
0.0528,0.010141975916666143
0.053000000000000005,0.010158041111113274
0.053200000000000004,0.010173961222221046
0.0534,0.010189791222223077
0.0536,0.010205108555554097
0.0538,0.010220298500000332
0.054,0.010234904055555423
0.054200000000000005,0.010249821527778232
0.054400000000000004,0.01026373299999884
0.0546,0.010277552472224876
0.0548,0.010291118805553895
0.055,0.01030415288889042
0.055200000000000006,0.010316987861110134
0.055400000000000005,0.01032929152777691
0.055600000000000004,0.010341340166667453
0.0558,0.01035278577777691
0.056,0.010364030388889165
0.0562,0.010375111277778635
0.056400000000000006,0.010385111611109799
0.056600000000000004,0.010395387527777281
0.0568,0.010404968166668199
0.057,0.01041394483333263
0.0572,0.01042270280555633
0.0574,0.010430837222221665
0.057600000000000005,0.010438752944444555
0.057800000000000004,0.010446027416666887
0.058,0.010452714666666514
0.0582,0.010459532166665314
0.0584,0.010465358527778648
0.058600000000000006,0.010470928916666141
0.058800000000000005,0.010476261027778487
0.059000000000000004,0.010480620638888822
0.0592,0.01048510861111154
0.0594,0.010488641777777773
0.0596,0.010492321944445382
0.059800000000000006,0.010494570722221958
0.060000000000000005,0.010497423500000564
0.060200000000000004,0.010498935249998478
0.0604,0.01050094294444381
0.0606,0.010501608666668947
0.0608,0.01050210783333139
0.061000000000000006,0.01050234913888989
0.061200000000000004,0.010502476972221298
0.0614,0.01050120880555485
0.0616,0.010500561388889346
0.0618,0.010498572944444633
0.062,0.010496782694443164
0.062200000000000005,0.01049412611111396
0.062400000000000004,0.01049166866666476
0.0626,0.010488253583335208
0.06280000000000001,0.01048441147222091
0.063,0.010480731222223502
0.0632,0.010475816111109195
0.0634,0.010471575777778807
0.0636,0.010466063305554163
0.06380000000000001,0.010460472750001826
0.064,0.010454765888888379
0.06420000000000001,0.010448209444444991
0.0644,0.01044160936111036
0.0646,0.010434562666667532
0.0648,0.01042747233333206
0.065,0.01041956686111185
0.06520000000000001,0.010411635444444388
0.0654,0.010403660388887287
0.0656,0.01039459297222214
0.0658,0.010385848555556909
0.066,0.010376746000000032
0.06620000000000001,0.010366918666665803
0.0664,0.010357486055556461
0.0666,0.010347418083333476
0.0668,0.010336955638888404
0.067,0.010326519388888844
0.06720000000000001,0.010315688666667721
0.0674,0.010304897583332234
0.06760000000000001,0.010293384083334576
0.0678,0.010281892527777219
0.068,0.010270094972223339
0.0682,0.010258323611109246
0.0684,0.010246627277778893
0.06860000000000001,0.010233876333333568
0.0688,0.01022193133333329
0.069,0.010208971361110975
0.0692,0.010195718833333095
0.0694,0.010183675222222173
0.06960000000000001,0.01017028444444357
0.0698,0.010157353972221872
0.07,0.010143435416668088
0.0702,0.010130397833333684
0.0704,0.010116739749997999
0.07060000000000001,0.010103612750001701
0.0708,0.010089156277777855
0.07100000000000001,0.010075572277777181
0.0712,0.010061845777777832
0.0714,0.010048247388888756
0.0716,0.01003336836111173
0.0718,0.0100201719999993
0.07200000000000001,0.010005292027777607
0.0722,0.009991399194444429
0.0724,0.009977705249999674
0.0726,0.009962748361111867
0.0728,0.00994912424999842
0.07300000000000001,0.009934259138891788
0.0732,0.00992039036111037
0.0734,0.009906760111111097
0.0736,0.00989153897222181
0.0738,0.009878045083332647
0.07400000000000001,0.00986338522222203
0.0742,0.009849704000000242
0.07440000000000001,0.009835543833333177
0.0746,0.009821382722222974
0.0748,0.009807433944444482
0.075,0.009793462277778471
0.0752,0.009779414638887075
0.07540000000000001,0.009765707444444686
0.0756,0.00975192427777787
0.0758,0.009738096277776732
0.076,0.009724976305557083
0.0762,0.009711487805555283
0.07640000000000001,0.009697914833333649
0.0766,0.009684358611110767
0.07680000000000001,0.009671523861112565
0.077,0.009658280944444032
0.0772,0.009645068222221742
0.07740000000000001,0.00963294455555449
0.0776,0.009619717194445446
0.07780000000000001,0.009606869916666354
0.078,0.009595178222221659
0.0782,0.009582329750001084
0.0784,0.009570317416668072
0.0786,0.00955827369444295
0.07880000000000001,0.009545896833334374
0.079,0.009534715194443414
0.0792,0.009522775499999414
0.0794,0.009511286666668239
0.0796,0.00950018711111073
0.07980000000000001,0.00948878980555325
0.08,0.009478184750000685
0.08020000000000001,0.00946687897222307
0.0804,0.009456383138886696
0.0806,0.009446338166668131
0.08080000000000001,0.009435220638889633
0.081,0.009425665916667146
0.08120000000000001,0.009415826888887929
0.0814,0.009405668166664442
0.0816,0.009395956055559271
0.0818,0.009386344916665058
0.082,0.009377543722222265
0.08220000000000001,0.00936844052777704
0.0824,0.009359070722225459
0.0826,0.009351281416665158
0.0828,0.009342073916666142
0.083,0.009333715999998465
0.08320000000000001,0.00932541941666821
0.0834,0.009318007805556512
0.08360000000000001,0.009309545583333401
0.0838,0.009302292027774828
0.084,0.009295143694446966
0.08420000000000001,0.009287321527778423
0.0844,0.009280769611108948
0.08460000000000001,0.009273534666666423
0.0848,0.009267140805557187
0.085,0.009260484583333952
0.0852,0.009254673694443912
0.0854,0.009248215166664481
0.08560000000000001,0.009242256333333134
0.0858,0.00923670447222563
0.08600000000000001,0.009230943333333231
0.0862,0.009225243527775807
0.0864,0.009220792027777038
0.08660000000000001,0.009215692888892063
0.0868,0.009210655083331295
0.08700000000000001,0.00920613466666517
0.0872,0.009201675583334915
0.0874,0.00919733941666704
0.0876,0.009193441361110832
0.0878,0.00918929863888729
0.08800000000000001,0.00918600550000021
0.0882,0.009181639805557746
0.0884,0.009178889999998933
0.0886,0.009175855888889762
0.0888,0.009172497833332263
0.08900000000000001,0.00916966141666869
0.0892,0.009167253916664881
0.08940000000000001,0.009164557861111321
0.0896,0.009161945083333076
0.0898,0.009160164194445325
0.09000000000000001,0.009158059361110724
0.0902,0.009156073194443478
0.09040000000000001,0.009154533638888256
0.0906,0.009152656694443814
0.0908,0.009151625083336359
0.091,0.009150676749999363
0.0912,0.009149369083332847
0.09140000000000001,0.009148144694444405
0.0916,0.00914776988889003
0.0918,0.00914701805555546
0.092,0.009146367194443856
0.0922,0.009146127555553562
0.09240000000000001,0.009146294888890448
0.0926,0.00914580113888934
0.09280000000000001,0.009146077694444038
0.093,0.009146384444444136
0.0932,0.009146734833334134
0.09340000000000001,0.009147097722221451
0.0936,0.009148270555555326
0.09380000000000001,0.00914877805555516
0.094,0.00914927611111169
0.0942,0.009150898611111244
0.0944,0.009151763055554277
0.0946,0.00915318027777882
0.09480000000000001,0.009154433055557049
0.095,0.009156039722220318
0.0952,0.009158221111112292
0.0954,0.009159082222220075
0.0956,0.009161244722222161
0.09580000000000001,0.009163606111112894
0.096,0.00916577166666614
0.09620000000000001,0.009167387500000148
0.0964,0.009169919444442716
0.0966,0.009172650277781412
0.09680000000000001,0.009174623055552918
0.097,0.009178105555556596
0.09720000000000001,0.009180081388889046
0.0974,0.00918318166666804
0.0976,0.0091862724999998
0.0978,0.009189198888885771
0.098,0.009192115833333406
0.09820000000000001,0.009195023333337255
0.0984,0.009199055277776005
0.09860000000000001,0.009202174166666102
0.0988,0.009205261666667151
0.099,0.009209495555557102
0.09920000000000001,0.009212409166664447
0.0994,0.009216646111111003
0.09960000000000001,0.009220112499998618
0.0998,0.009224361944447054
0.1,0.009227645000001354
0.10020000000000001,0.00923244722222027
0.1004,0.00923592916666601
0.10060000000000001,0.009240349166666663
0.1008,0.0092449680555551
0.101,0.009248828888890124
0.1012,0.009253251944443127
0.1014,0.009257311666666141
0.10160000000000001,0.009262123055556161
0.1018,0.00926693444444692
0.10200000000000001,0.009271174166664613
0.1022,0.00927617500000011
0.1024,0.009280626111113585
0.10260000000000001,0.009285816388887593
0.1028,0.009290434999999604
0.10300000000000001,0.009295097499999062
0.1032,0.009300082500001717
0.1034,0.009305484166667053
0.10360000000000001,0.009310118333333794
0.1038,0.009315346111107898
0.10400000000000001,0.009320719444446946
0.1042,0.00932538805555597
0.1044,0.009331522499998794
0.1046,0.009335818333333235
0.1048,0.009341601944445046
0.10500000000000001,0.009347199166666414
0.1052,0.009352047777776535
0.10540000000000001,0.00935783444444371
0.1056,0.009363466111109392
0.1058,0.00936849472222522
0.10600000000000001,0.00937411694444447
0.1062,0.00938029194444283
0.10640000000000001,0.009385541388887845
0.1066,0.009391166666669387
0.1068,0.009396605555555236
0.10700000000000001,0.009402429722222083
0.1072,0.009408244444443783
0.10740000000000001,0.009413872777779409
0.1076,0.009419908333333593
0.1078,0.009425173333331406
0.108,0.00943173972222114
0.1082,0.009437216111114364
0.10840000000000001,0.009443441111110423
0.1086,0.00944870916666712
0.10880000000000001,0.009454946666665697
0.109,0.009460975833334967
0.1092,0.009467203888887948
0.10940000000000001,0.009472506388888385
0.1096,0.009479110277778428
0.10980000000000001,0.00948481055555622
0.11,0.009491029166665277
0.1102,0.009497105277776986
0.11040000000000001,0.009502973055555886
0.1106,0.009508840833333514
0.11080000000000001,0.009515115833333173
0.111,0.009521381388891305
0.11120000000000001,0.00952762499999831
0.1114,0.009533141944445017
0.1116,0.009539991666666334
0.11180000000000001,0.009545322222221434
0.112,0.009551777222220751
0.11220000000000001,0.009558440555556635
0.1124,0.009564168888891441
0.1126,0.009570260555554655
0.11280000000000001,0.009576551111109997
0.113,0.009582655277777767
0.11320000000000001,0.009588945833337104
0.1134,0.009594863611105476
0.1136,0.009601374999999895
0.11380000000000001,0.009607292777781721
0.114,0.009613772777776476
0.11420000000000001,0.009619734444445657
0.1144,0.009626028055554622
0.11460000000000001,0.00963216666666479
0.1148,0.009638482222223185
0.115,0.009644434444447346
0.11520000000000001,0.009650749999995205
0.1154,0.009656901111111827
0.11560000000000001,0.009663030277776267
0.1158,0.009669380277783073
0.116,0.009675509444441096
0.11620000000000001,0.00968147416666955
0.1164,0.009687824166662971
0.11660000000000001,0.009693788888892978
0.1168,0.009700315833332898
0.117,0.009706094166663128
0.11720000000000001,0.009713006388889538
0.1174,0.009718421388891136
0.11760000000000001,0.00972422166666458
0.1178,0.009730947500000559
0.11800000000000001,0.009736747777775704
0.1182,0.009743287222226131
0.1184,0.009749087499998432
0.11860000000000001,0.00975526361111154
0.1188,0.009761626111107653
0.11900000000000001,0.009767240000001868
0.1192,0.0097734380555553
0.1194,0.009779228888887511
0.11960000000000001,0.009785613333336537
0.1198,0.00979140416666875
0.12000000000000001,0.009797987499995157
0.1202,0.00980341500000362
0.12040000000000001,0.00980978999999967
0.1206,0.00981506249999849
0.1208,0.009821623888890236
0.12100000000000001,0.009827250277775921
0.1212,0.009833448333332896
0.12140000000000001,0.009839261111111958
0.1216,0.009845658055555897
0.1218,0.009851107499999694
0.12200000000000001,0.009856920277777388
0.1222,0.009862568611111877
0.12240000000000001,0.00986876666666615
0.1226,0.009874601388889978
0.1228,0.009880613055553782
0.12300000000000001,0.009886062500002986
0.1232,0.009891897222219942
0.12340000000000001,0.009897731944447319
0.1236,0.009903380277777676
0.12380000000000001,0.00990957833333221
0.124,0.009914850833331946
0.1242,0.0099204991666667
0.12440000000000001,0.009926697222223235
0.1246,0.009931783333331157
0.12480000000000001,0.00993744111111579
0.125,0.009943816111110098
0.1252,0.009948725277777229
0.1254,0.009954383055554178
0.12560000000000002,0.009960009444444477
0.1258,0.009965853611111726
0.126,0.00997132499999862
0.1262,0.009976575555556574
0.1264,0.009982233333333125
0.12660000000000002,0.009987505833332456
0.1268,0.009993350000001592
0.127,0.009998414166662693
0.1272,0.010004258333334081
0.1274,0.010009530833335204
0.12760000000000002,0.01001479083333419
0.1278,0.010020063333330635
0.128,0.010025544166667828
0.1282,0.010030595833335536
0.12840000000000001,0.010036439999998445
0.12860000000000002,0.010041700000000101
0.1288,0.010046410277776233
0.129,0.01005205555555764
0.1292,0.01005731555555521
0.12940000000000002,0.010062035277776455
0.1296,0.010067835555557566
0.1298,0.01007255527777913
0.13,0.010077429999998557
0.1302,0.010083261666665056
0.13040000000000002,0.010087959444444317
0.1306,0.010092843611110161
0.1308,0.010098103611116658
0.131,0.010103559444440868
0.1312,0.010108048888888855
0.13140000000000002,0.010113119444443089
0.1316,0.010118025555558388
0.1318,0.010123251111111018
0.132,0.010127573055552862
0.1322,0.010132820555555097
0.13240000000000002,0.01013771416667016
0.1326,0.010142939722219585
0.1328,0.010147084722224713
0.133,0.010152111388886543
0.1332,0.01015700500000314
0.13340000000000002,0.010161876666666491
0.1336,0.010166549444441718
0.1338,0.010170849444446161
0.134,0.010176093888888401
0.1342,0.010180194999999063
0.13440000000000002,0.010185253055558589
0.1346,0.010190112222220871
0.1348,0.010194036388889724
0.135,0.010199258888890414
0.13520000000000001,0.010203546388884745
0.13540000000000002,0.010207843333333038
0.1356,0.010212503611110152
0.1358,0.010216999444445965
0.136,0.010221637777777185
0.13620000000000002,0.01022591277777968
0.1364,0.010230418055554401
0.1366,0.010234671111114134
0.1368,0.010239132499996263
0.137,0.010243615833331842
0.13720000000000002,0.010247878333332223
0.1374,0.010251591111114153
0.1376,0.010256801111111545
0.1378,0.010260501388889825
0.138,0.010265149166666
0.13820000000000002,0.010268849444445838
0.1384,0.010273475277778842
0.1386,0.010277383888885085
0.1388,0.010281832777777241
0.139,0.010285511111113704
0.13920000000000002,0.010289783055554532
0.1394,0.010294188055556677
0.1396,0.010298283055554788
0.1398,0.010301970833333679
0.14,0.010305835555555072
0.14020000000000002,0.010309886666665106
0.1404,0.010314146111109763
0.1406,0.010317811944446394
0.1408,0.01032186305555415
0.14100000000000001,0.010325923611115331
0.14120000000000002,0.010329589444441982
0.1414,0.010333628055553663
0.1416,0.010337303333336411
0.1418,0.010341155555555884
0.14200000000000002,0.010345017222219987
0.1422,0.010348670555556634
0.1424,0.010352510277777217
0.1426,0.010356371944444208
0.1428,0.010360003333334273
0.14300000000000002,0.010363489166666018
0.1432,0.010367505833332893
0.1434,0.010370606388890135
0.1436,0.01037478749999939
0.1438,0.0103782733333341
0.14400000000000002,0.010381715277777799
0.1442,0.010385356111110482
0.1444,0.010388621111113142
0.1446,0.010392625277773468
0.1448,0.010395328055556966
0.14500000000000002,0.010399518611111967
0.1452,0.01040278361111126
0.1454,0.010406026666663976
0.1456,0.010409841388888947
0.1458,0.010413084444450705
0.14600000000000002,0.0104165138888836
0.1462,0.010419766388889848
0.1464,0.010422810555556364
0.1466,0.010426811666667252
0.1468,0.010429470555555927
0.14700000000000002,0.010432909444441758
0.1472,0.010436140000000307
0.1474,0.010439733888888506
0.1476,0.010442588611116289
0.14780000000000001,0.01044581916666061
0.14800000000000002,0.010449037222224298
0.1482,0.01045245416666736
0.1484,0.010454923611112669
0.1486,0.010458504999995604
0.14880000000000002,0.01046172305555757
0.149,0.010464555833336471
0.1492,0.01046759694444297
0.1494,0.010470979444442596
0.1496,0.010473635277778165
0.14980000000000002,0.010476632500001934
0.15,0.010479838055558263
0.1502,0.010482857222219049
0.1504,0.010485500555555801
0.1506,0.01048849777777479
0.15080000000000002,0.01049150444444851
0.151,0.010494688055553276
0.1512,0.010497154444445654
0.1514,0.010500316111105702
0.1516,0.010502937500003551
0.15180000000000002,0.010505745277779898
0.152,0.010508574999998268
0.1522,0.010511537777776572
0.1524,0.010514168611112847
0.1526,0.01051659111111215
0.15280000000000002,0.010519762222221188
0.153,0.010521985833330227
0.1532,0.010525156944447996
0.1534,0.010527952222223693
0.15360000000000001,0.01053017583332981
0.15380000000000002,0.010532971111110855
0.154,0.010536306666669909
0.1542,0.010537968055554918
0.1544,0.01054094972221936
0.15460000000000002,0.010543514722221451
0.15480000000000002,0.010546133055561537
0.155,0.01054870749999864
0.1552,0.010551095555551577
0.1554,0.010553515000000563
0.15560000000000002,0.010556089444444075
0.1558,0.01055827861111617
0.156,0.010561424722221513
0.1562,0.010563999166663972
0.1564,0.01056583444444315
0.15660000000000002,0.010568210000003232
0.1568,0.010570970833331602
0.157,0.010573169444443661
0.1572,0.010575523055553473
0.1574,0.010577930000005025
0.15760000000000002,0.010580668888889219
0.1578,0.010582283333328677
0.158,0.010585230555557755
0.1582,0.010587021944445838
0.1584,0.010589593333333218
0.15860000000000002,0.01059213333333222
0.1588,0.010593956111111564
0.159,0.010596297222224112
0.1592,0.010598660277776874
0.15940000000000001,0.010600647499998426
0.15960000000000002,0.010603187499997396
0.1598,0.010605174722227637
0.16,0.010607338888885164
0.1602,0.010609304166669461
0.16040000000000001,0.010612030555550595
0.16060000000000002,0.010613455555556447
0.1608,0.010615983055558593
0.161,0.010617948333330322
0.1612,0.010620485277783311
0.16140000000000002,0.0106218788888888
0.16160000000000002,0.010624779166664277
0.1618,0.010625818888890857
0.162,0.010628510833331111
0.1622,0.010630485555554358
0.16240000000000002,0.010632450833333548
0.1626,0.010634018333332612
0.1628,0.010636533333334435
0.163,0.010638663055556384
0.1632,0.01064063777778055
0.16340000000000002,0.010642205277774333
0.1636,0.01064377277777647
0.1638,0.010646474166666225
0.164,0.010648041666668552
0.1642,0.010649795555554746
0.16440000000000002,0.010652111666671191
0.1646,0.01065386555555127
0.1648,0.010655796388889536
0.165,0.010657373333335525
0.1652,0.010659127222219913
0.16540000000000002,0.010661244444443333
0.1656,0.010662976388888717
0.1658,0.01066491666666568
0.166,0.010666648611111693
0.16620000000000001,0.010668203611115349
0.16640000000000002,0.010670507222219176
0.1666,0.010672062222223827
0.1668,0.010673803611110786
0.167,0.010675150277775014
0.16720000000000002,0.01067764027777841
0.16740000000000002,0.010678633055557267
0.1676,0.010680529444442359
0.1678,0.010682270833336314
0.168,0.01068437555555587
0.16820000000000002,0.010685523333333705
0.16840000000000002,0.01068727416666548
0.1686,0.01068917055555474
0.1688,0.010690713055553084
0.169,0.01069204722222021
0.16920000000000002,0.010694338333336854
0.1694,0.010695495555558756
0.1696,0.010697578333331077
0.1698,0.010698558611111486
0.17,0.010700442499998717
0.17020000000000002,0.010701985000001513
0.1704,0.010703505555552682
0.1706,0.01070521249999994
0.1708,0.010706733055557607
0.171,0.010708076666663768
0.17120000000000002,0.010709938611114552
0.1714,0.01071112722222201
0.1716,0.010712812222223922
0.1718,0.010714310833332847
0.17200000000000001,0.010715840833330565
0.17220000000000002,0.010717370833334653
0.1724,0.010718847499998806
0.1726,0.010719837222220177
0.1728,0.010722062500005878
0.17300000000000001,0.010723030277778196
0.17320000000000002,0.010724715277775916
0.1734,0.01072604638888818
0.1736,0.010727346111108293
0.1738,0.010729425833333089
0.17400000000000002,0.010729976944442983
0.17420000000000002,0.010732056666668315
0.1744,0.010732617222227936
0.1746,0.010734873888887412
0.1748,0.010735974722223401
0.17500000000000002,0.010737492222219532
0.1752,0.01073822972222307
0.1754,0.010739924166664853
0.1756,0.010741596666663397
0.1758,0.010742905833334938
0.17600000000000002,0.010743829722221761
0.1762,0.010745502222225511
0.1764,0.010746634444446823
0.1766,0.010747921666663255
0.1768,0.010749053888891675
0.17700000000000002,0.010751089722219005
0.1772,0.010751836666665453
0.1774,0.010753310277775997
0.1776,0.010754057222222786
0.1778,0.010755707777783292
0.17800000000000002,0.01075702638888851
0.1782,0.010758114722220309
0.1784,0.010759610277779566
0.1786,0.010760698611106904
0.17880000000000001,0.010761808888891312
0.17900000000000002,0.010763105555555789
0.1792,0.010764765555552624
0.1794,0.010765490555560633
0.1796,0.010766964166665501
0.17980000000000002,0.01076769861111059
0.18000000000000002,0.010769535555557085
0.1802,0.010770446944442099
0.1804,0.010771181388887337
0.1806,0.010772633055557219
0.18080000000000002,0.010774293055552721
0.18100000000000002,0.010774819166668642
0.1812,0.010776302222227066
0.1814,0.010777213611107249
0.1816,0.010778289444443732
0.18180000000000002,0.010779949444441925
0.182,0.010780838888892624
0.1822,0.01078193666666305
0.1824,0.010783034444445635
0.1826,0.010783746944446598
0.18280000000000002,0.010785385000002685
0.183,0.010786460833333532
0.1832,0.010787558611110946
0.1834,0.010788457499997111
0.1836,0.010789346944443641
0.18380000000000002,0.010790631111109306
0.184,0.01079149861110965
0.1842,0.010792782777779345
0.1844,0.010794066944451137
0.18460000000000001,0.01079529777777497
0.18480000000000002,0.010795833333333352
0.185,0.010797095555556899
