0 0.864923 0.01 0.866274 0.02 0.867625 0.03 0.868975 0.04 0.870326 0.05 0.871676 0.06 0.873025 0.07 0.874374 0.08 0.875723 0.09 0.87707 0.1 0.878417 0.11 0.879764 0.12 0.881109 0.13 0.882453 0.14 0.883796 0.15 0.885139 0.16 0.886479 0.17 0.887819 0.18 0.889157 0.19 0.890494 0.2 0.891829 0.21 0.893162 0.22 0.894494 0.23 0.895824 0.24 0.897152 0.25 0.898478 0.26 0.899802 0.27 0.901124 0.28 0.902444 0.29 0.903761 0.3 0.905076 0.31 0.906389 0.32 0.907699 0.33 0.909007 0.34 0.910311 0.35 0.911613 0.36 0.912913 0.37 0.914209 0.38 0.915502 0.39 0.916792 0.4 0.918079 0.41 0.919363 0.42 0.920644 0.43 0.921921 0.44 0.923194 0.45 0.924465 0.46 0.925731 0.47 0.926994 0.48 0.928253 0.49 0.929508 0.5 0.930759 0.51 0.932007 0.52 0.93325 0.53 0.934489 0.54 0.935724 0.55 0.936955 0.56 0.938181 0.57 0.939403 0.58 0.94062 0.59 0.941833 0.6 0.943041 0.61 0.944244 0.62 0.945443 0.63 0.946636 0.64 0.947825 0.65 0.949009 0.66 0.950188 0.67 0.951361 0.68 0.95253 0.69 0.953693 0.7 0.954851 0.71 0.956003 0.72 0.95715 0.73 0.958292 0.74 0.959427 0.75 0.960557 0.76 0.961682 0.77 0.9628 0.78 0.963913 0.79 0.96502 0.8 0.966121 0.81 0.967215 0.82 0.968304 0.83 0.969387 0.84 0.970463 0.85 0.971533 0.86 0.972596 0.87 0.973653 0.88 0.974704 0.89 0.975748 0.9 0.976786 0.91 0.977817 0.92 0.978841 0.93 0.979858 0.94 0.980869 0.95 0.981873 0.96 0.98287 0.97 0.98386 0.98 0.984842 0.99 0.985818 1 0.986787 
0 0.964557 0.01 0.964911 0.02 0.965265 0.03 0.96562 0.04 0.965974 0.05 0.966328 0.06 0.966683 0.07 0.967037 0.08 0.96739 0.09 0.967744 0.1 0.968098 0.11 0.968451 0.12 0.968804 0.13 0.969157 0.14 0.969509 0.15 0.969862 0.16 0.970214 0.17 0.970565 0.18 0.970917 0.19 0.971268 0.2 0.971618 0.21 0.971969 0.22 0.972318 0.23 0.972668 0.24 0.973017 0.25 0.973365 0.26 0.973713 0.27 0.97406 0.28 0.974407 0.29 0.974753 0.3 0.975099 0.31 0.975444 0.32 0.975789 0.33 0.976132 0.34 0.976476 0.35 0.976818 0.36 0.97716 0.37 0.977501 0.38 0.977841 0.39 0.978181 0.4 0.97852 0.41 0.978858 0.42 0.979195 0.43 0.979532 0.44 0.979867 0.45 0.980202 0.46 0.980536 0.47 0.980868 0.48 0.9812 0.49 0.981531 0.5 0.981862 0.51 0.982191 0.52 0.982519 0.53 0.982846 0.54 0.983172 0.55 0.983497 0.56 0.983821 0.57 0.984144 0.58 0.984465 0.59 0.984786 0.6 0.985105 0.61 0.985424 0.62 0.985741 0.63 0.986057 0.64 0.986372 0.65 0.986685 0.66 0.986997 0.67 0.987308 0.68 0.987618 0.69 0.987927 0.7 0.988234 0.71 0.98854 0.72 0.988844 0.73 0.989147 0.74 0.989449 0.75 0.989749 0.76 0.990048 0.77 0.990346 0.78 0.990642 0.79 0.990936 0.8 0.991229 0.81 0.991521 0.82 0.991811 0.83 0.9921 0.84 0.992387 0.85 0.992672 0.86 0.992956 0.87 0.993239 0.88 0.993519 0.89 0.993799 0.9 0.994076 0.91 0.994352 0.92 0.994626 0.93 0.994899 0.94 0.99517 0.95 0.995439 0.96 0.995707 0.97 0.995972 0.98 0.996236 0.99 0.996499 1 0.996759 
0 0.990729 0.01 0.990822 0.02 0.990914 0.03 0.991007 0.04 0.9911 0.05 0.991192 0.06 0.991285 0.07 0.991378 0.08 0.99147 0.09 0.991563 0.1 0.991655 0.11 0.991748 0.12 0.99184 0.13 0.991932 0.14 0.992024 0.15 0.992117 0.16 0.992209 0.17 0.992301 0.18 0.992393 0.19 0.992484 0.2 0.992576 0.21 0.992668 0.22 0.992759 0.23 0.992851 0.24 0.992942 0.25 0.993033 0.26 0.993124 0.27 0.993215 0.28 0.993306 0.29 0.993396 0.3 0.993487 0.31 0.993577 0.32 0.993667 0.33 0.993757 0.34 0.993847 0.35 0.993937 0.36 0.994026 0.37 0.994115 0.38 0.994204 0.39 0.994293 0.4 0.994382 0.41 0.99447 0.42 0.994559 0.43 0.994647 0.44 0.994735 0.45 0.994822 0.46 0.99491 0.47 0.994997 0.48 0.995084 0.49 0.99517 0.5 0.995257 0.51 0.995343 0.52 0.995429 0.53 0.995514 0.54 0.9956 0.55 0.995685 0.56 0.99577 0.57 0.995854 0.58 0.995938 0.59 0.996022 0.6 0.996106 0.61 0.996189 0.62 0.996272 0.63 0.996355 0.64 0.996438 0.65 0.99652 0.66 0.996602 0.67 0.996683 0.68 0.996764 0.69 0.996845 0.7 0.996925 0.71 0.997006 0.72 0.997085 0.73 0.997165 0.74 0.997244 0.75 0.997323 0.76 0.997401 0.77 0.997479 0.78 0.997556 0.79 0.997634 0.8 0.997711 0.81 0.997787 0.82 0.997863 0.83 0.997939 0.84 0.998014 0.85 0.998089 0.86 0.998163 0.87 0.998237 0.88 0.998311 0.89 0.998384 0.9 0.998457 0.91 0.99853 0.92 0.998601 0.93 0.998673 0.94 0.998744 0.95 0.998815 0.96 0.998885 0.97 0.998955 0.98 0.999024 0.99 0.999093 1 0.999161 
0 0.997576 0.01 0.9976 0.02 0.997625 0.03 0.997649 0.04 0.997673 0.05 0.997697 0.06 0.997721 0.07 0.997746 0.08 0.99777 0.09 0.997794 0.1 0.997818 0.11 0.997842 0.12 0.997867 0.13 0.997891 0.14 0.997915 0.15 0.997939 0.16 0.997963 0.17 0.997987 0.18 0.998011 0.19 0.998035 0.2 0.998059 0.21 0.998083 0.22 0.998107 0.23 0.998131 0.24 0.998155 0.25 0.998179 0.26 0.998202 0.27 0.998226 0.28 0.99825 0.29 0.998274 0.3 0.998297 0.31 0.998321 0.32 0.998344 0.33 0.998368 0.34 0.998391 0.35 0.998415 0.36 0.998438 0.37 0.998462 0.38 0.998485 0.39 0.998508 0.4 0.998531 0.41 0.998555 0.42 0.998578 0.43 0.998601 0.44 0.998624 0.45 0.998647 0.46 0.998669 0.47 0.998692 0.48 0.998715 0.49 0.998738 0.5 0.99876 0.51 0.998783 0.52 0.998805 0.53 0.998828 0.54 0.99885 0.55 0.998872 0.56 0.998895 0.57 0.998917 0.58 0.998939 0.59 0.998961 0.6 0.998983 0.61 0.999004 0.62 0.999026 0.63 0.999048 0.64 0.999069 0.65 0.999091 0.66 0.999112 0.67 0.999134 0.68 0.999155 0.69 0.999176 0.7 0.999197 0.71 0.999218 0.72 0.999239 0.73 0.99926 0.74 0.999281 0.75 0.999301 0.76 0.999322 0.77 0.999342 0.78 0.999363 0.79 0.999383 0.8 0.999403 0.81 0.999423 0.82 0.999443 0.83 0.999463 0.84 0.999483 0.85 0.999502 0.86 0.999522 0.87 0.999541 0.88 0.99956 0.89 0.99958 0.9 0.999599 0.91 0.999618 0.92 0.999637 0.93 0.999655 0.94 0.999674 0.95 0.999693 0.96 0.999711 0.97 0.999729 0.98 0.999748 0.99 0.999766 1 0.999784 
0 0.999367 0.01 0.999373 0.02 0.999379 0.03 0.999386 0.04 0.999392 0.05 0.999398 0.06 0.999405 0.07 0.999411 0.08 0.999417 0.09 0.999424 0.1 0.99943 0.11 0.999436 0.12 0.999443 0.13 0.999449 0.14 0.999455 0.15 0.999461 0.16 0.999468 0.17 0.999474 0.18 0.99948 0.19 0.999487 0.2 0.999493 0.21 0.999499 0.22 0.999505 0.23 0.999512 0.24 0.999518 0.25 0.999524 0.26 0.99953 0.27 0.999537 0.28 0.999543 0.29 0.999549 0.3 0.999555 0.31 0.999561 0.32 0.999568 0.33 0.999574 0.34 0.99958 0.35 0.999586 0.36 0.999592 0.37 0.999598 0.38 0.999604 0.39 0.99961 0.4 0.999616 0.41 0.999623 0.42 0.999629 0.43 0.999635 0.44 0.999641 0.45 0.999647 0.46 0.999653 0.47 0.999659 0.48 0.999665 0.49 0.999671 0.5 0.999676 0.51 0.999682 0.52 0.999688 0.53 0.999694 0.54 0.9997 0.55 0.999706 0.56 0.999712 0.57 0.999717 0.58 0.999723 0.59 0.999729 0.6 0.999735 0.61 0.999741 0.62 0.999746 0.63 0.999752 0.64 0.999758 0.65 0.999763 0.66 0.999769 0.67 0.999775 0.68 0.99978 0.69 0.999786 0.7 0.999791 0.71 0.999797 0.72 0.999802 0.73 0.999808 0.74 0.999813 0.75 0.999819 0.76 0.999824 0.77 0.999829 0.78 0.999835 0.79 0.99984 0.8 0.999845 0.81 0.999851 0.82 0.999856 0.83 0.999861 0.84 0.999866 0.85 0.999872 0.86 0.999877 0.87 0.999882 0.88 0.999887 0.89 0.999892 0.9 0.999897 0.91 0.999902 0.92 0.999907 0.93 0.999912 0.94 0.999917 0.95 0.999922 0.96 0.999927 0.97 0.999932 0.98 0.999937 0.99 0.999941 1 0.999946 
0 0.999835 0.01 0.999837 0.02 0.999838 0.03 0.99984 0.04 0.999841 0.05 0.999843 0.06 0.999845 0.07 0.999846 0.08 0.999848 0.09 0.99985 0.1 0.999851 0.11 0.999853 0.12 0.999855 0.13 0.999856 0.14 0.999858 0.15 0.99986 0.16 0.999861 0.17 0.999863 0.18 0.999865 0.19 0.999866 0.2 0.999868 0.21 0.999869 0.22 0.999871 0.23 0.999873 0.24 0.999874 0.25 0.999876 0.26 0.999878 0.27 0.999879 0.28 0.999881 0.29 0.999882 0.3 0.999884 0.31 0.999886 0.32 0.999887 0.33 0.999889 0.34 0.999891 0.35 0.999892 0.36 0.999894 0.37 0.999895 0.38 0.999897 0.39 0.999899 0.4 0.9999 0.41 0.999902 0.42 0.999903 0.43 0.999905 0.44 0.999907 0.45 0.999908 0.46 0.99991 0.47 0.999911 0.48 0.999913 0.49 0.999914 0.5 0.999916 0.51 0.999918 0.52 0.999919 0.53 0.999921 0.54 0.999922 0.55 0.999924 0.56 0.999925 0.57 0.999927 0.58 0.999928 0.59 0.99993 0.6 0.999931 0.61 0.999933 0.62 0.999935 0.63 0.999936 0.64 0.999938 0.65 0.999939 0.66 0.999941 0.67 0.999942 0.68 0.999944 0.69 0.999945 0.7 0.999947 0.71 0.999948 0.72 0.99995 0.73 0.999951 0.74 0.999952 0.75 0.999954 0.76 0.999955 0.77 0.999957 0.78 0.999958 0.79 0.99996 0.8 0.999961 0.81 0.999963 0.82 0.999964 0.83 0.999965 0.84 0.999967 0.85 0.999968 0.86 0.99997 0.87 0.999971 0.88 0.999972 0.89 0.999974 0.9 0.999975 0.91 0.999977 0.92 0.999978 0.93 0.999979 0.94 0.999981 0.95 0.999982 0.96 0.999983 0.97 0.999985 0.98 0.999986 0.99 0.999987 1 0.999989 
0 0.999957 0.01 0.999958 0.02 0.999958 0.03 0.999959 0.04 0.999959 0.05 0.999959 0.06 0.99996 0.07 0.99996 0.08 0.999961 0.09 0.999961 0.1 0.999962 0.11 0.999962 0.12 0.999962 0.13 0.999963 0.14 0.999963 0.15 0.999964 0.16 0.999964 0.17 0.999965 0.18 0.999965 0.19 0.999965 0.2 0.999966 0.21 0.999966 0.22 0.999967 0.23 0.999967 0.24 0.999968 0.25 0.999968 0.26 0.999968 0.27 0.999969 0.28 0.999969 0.29 0.99997 0.3 0.99997 0.31 0.999971 0.32 0.999971 0.33 0.999971 0.34 0.999972 0.35 0.999972 0.36 0.999973 0.37 0.999973 0.38 0.999974 0.39 0.999974 0.4 0.999974 0.41 0.999975 0.42 0.999975 0.43 0.999976 0.44 0.999976 0.45 0.999977 0.46 0.999977 0.47 0.999977 0.48 0.999978 0.49 0.999978 0.5 0.999979 0.51 0.999979 0.52 0.99998 0.53 0.99998 0.54 0.99998 0.55 0.999981 0.56 0.999981 0.57 0.999982 0.58 0.999982 0.59 0.999983 0.6 0.999983 0.61 0.999983 0.62 0.999984 0.63 0.999984 0.64 0.999985 0.65 0.999985 0.66 0.999985 0.67 0.999986 0.68 0.999986 0.69 0.999987 0.7 0.999987 0.71 0.999988 0.72 0.999988 0.73 0.999988 0.74 0.999989 0.75 0.999989 0.76 0.99999 0.77 0.99999 0.78 0.999991 0.79 0.999991 0.8 0.999991 0.81 0.999992 0.82 0.999992 0.83 0.999993 0.84 0.999993 0.85 0.999994 0.86 0.999994 0.87 0.999994 0.88 0.999995 0.89 0.999995 0.9 0.999996 0.91 0.999996 0.92 0.999996 0.93 0.999997 0.94 0.999997 0.95 0.999998 0.96 0.999998 0.97 0.999999 0.98 0.999999 0.99 0.999999 1 1 
0 0.999989 0.01 0.999989 0.02 0.99999 0.03 0.99999 0.04 0.99999 0.05 0.99999 0.06 0.99999 0.07 0.99999 0.08 0.99999 0.09 0.99999 0.1 0.99999 0.11 0.99999 0.12 0.999991 0.13 0.999991 0.14 0.999991 0.15 0.999991 0.16 0.999991 0.17 0.999991 0.18 0.999991 0.19 0.999991 0.2 0.999991 0.21 0.999992 0.22 0.999992 0.23 0.999992 0.24 0.999992 0.25 0.999992 0.26 0.999992 0.27 0.999992 0.28 0.999992 0.29 0.999992 0.3 0.999993 0.31 0.999993 0.32 0.999993 0.33 0.999993 0.34 0.999993 0.35 0.999993 0.36 0.999993 0.37 0.999993 0.38 0.999994 0.39 0.999994 0.4 0.999994 0.41 0.999994 0.42 0.999994 0.43 0.999994 0.44 0.999994 0.45 0.999994 0.46 0.999995 0.47 0.999995 0.48 0.999995 0.49 0.999995 0.5 0.999995 0.51 0.999995 0.52 0.999995 0.53 0.999995 0.54 0.999996 0.55 0.999996 0.56 0.999996 0.57 0.999996 0.58 0.999996 0.59 0.999996 0.6 0.999996 0.61 0.999997 0.62 0.999997 0.63 0.999997 0.64 0.999997 0.65 0.999997 0.66 0.999997 0.67 0.999997 0.68 0.999998 0.69 0.999998 0.7 0.999998 0.71 0.999998 0.72 0.999998 0.73 0.999998 0.74 0.999998 0.75 0.999999 0.76 0.999999 0.77 0.999999 0.78 0.999999 0.79 0.999999 0.8 0.999999 0.81 0.999999 0.82 1 0.83 1 0.84 1 0.85 1 0.86 1 0.87 1 0.88 1 0.89 1 0.9 1 0.91 1 0.92 1 0.93 1 0.94 1 0.95 1 0.96 1 0.97 1 0.98 1 0.99 1 1 1 
0 0.999998 0.01 0.999998 0.02 0.999998 0.03 0.999998 0.04 0.999998 0.05 0.999998 0.06 0.999998 0.07 0.999998 0.08 0.999998 0.09 0.999998 0.1 0.999998 0.11 0.999998 0.12 0.999998 0.13 0.999998 0.14 0.999998 0.15 0.999998 0.16 0.999998 0.17 0.999998 0.18 0.999998 0.19 0.999998 0.2 0.999998 0.21 0.999998 0.22 0.999998 0.23 0.999998 0.24 0.999998 0.25 0.999998 0.26 0.999998 0.27 0.999998 0.28 0.999998 0.29 0.999998 0.3 0.999998 0.31 0.999999 0.32 0.999999 0.33 0.999999 0.34 0.999999 0.35 0.999999 0.36 0.999999 0.37 0.999999 0.38 0.999999 0.39 0.999999 0.4 0.999999 0.41 0.999999 0.42 0.999999 0.43 0.999999 0.44 0.999999 0.45 0.999999 0.46 0.999999 0.47 0.999999 0.48 0.999999 0.49 0.999999 0.5 0.999999 0.51 0.999999 0.52 0.999999 0.53 0.999999 0.54 1 0.55 1 0.56 1 0.57 1 0.58 1 0.59 1 0.6 1 0.61 1 0.62 1 0.63 1 0.64 1 0.65 1 0.66 1 0.67 1 0.68 1 0.69 1 0.7 1 0.71 1 0.72 1 0.73 1 0.74 1 0.75 1 0.76 1 0.77 1 0.78 1 0.79 1 0.8 1 0.81 1 0.82 1 0.83 1 0.84 1 0.85 1 0.86 1 0.87 1 0.88 1 0.89 1 0.9 1 0.91 1 0.92 1 0.93 1 0.94 1 0.95 1 0.96 1 0.97 1 0.98 1 0.99 1 1 1 
0 1 0.01 1 0.02 1 0.03 1 0.04 1 0.05 1 0.06 1 0.07 1 0.08 1 0.09 1 0.1 1 0.11 1 0.12 1 0.13 1 0.14 1 0.15 1 0.16 1 0.17 1 0.18 1 0.19 1 0.2 1 0.21 1 0.22 1 0.23 1 0.24 1 0.25 1 0.26 1 0.27 1 0.28 1 0.29 1 0.3 1 0.31 1 0.32 1 0.33 1 0.34 1 0.35 1 0.36 1 0.37 1 0.38 1 0.39 1 0.4 1 0.41 1 0.42 1 0.43 1 0.44 1 0.45 1 0.46 1 0.47 1 0.48 1 0.49 1 0.5 1 0.51 1 0.52 1 0.53 1 0.54 1 0.55 1 0.56 1 0.57 1 0.58 1 0.59 1 0.6 1 0.61 1 0.62 1 0.63 1 0.64 1 0.65 1 0.66 1 0.67 1 0.68 1 0.69 1 0.7 1 0.71 1 0.72 1 0.73 1 0.74 1 0.75 1 0.76 1 0.77 1 0.78 1 0.79 1 0.8 1 0.81 1 0.82 1 0.83 1 0.84 1 0.85 1 0.86 1 0.87 1 0.88 1 0.89 1 0.9 1 0.91 1 0.92 1 0.93 1 0.94 1 0.95 1 0.96 1 0.97 1 0.98 1 0.99 1 1 1 
